id,kingdom,phylum,class,order,family,genus,species,counts,effective_length,sample
CP015731.437867.439436,Bacteria,Firmicutes,Bacilli,Bacillales,Family XII,Exiguobacterium,Exiguobacterium sp. U13-1,58,1,T2B5
CP015731.456841.458410,Bacteria,Firmicutes,Bacilli,Bacillales,Family XII,Exiguobacterium,Exiguobacterium sp. U13-1,68,1,T2B5
CP015731.462736.464305,Bacteria,Firmicutes,Bacilli,Bacillales,Family XII,Exiguobacterium,Exiguobacterium sp. U13-1,4,1,T2B5
CP015731.509281.510850,Bacteria,Firmicutes,Bacilli,Bacillales,Family XII,Exiguobacterium,Exiguobacterium sp. U13-1,26,1,T2B5
CP015731.514883.516452,Bacteria,Firmicutes,Bacilli,Bacillales,Family XII,Exiguobacterium,Exiguobacterium sp. U13-1,13,1,T2B5
CP015731.574054.575623,Bacteria,Firmicutes,Bacilli,Bacillales,Family XII,Exiguobacterium,Exiguobacterium sp. U13-1,145,1,T2B5
CP015731.926574.928143,Bacteria,Firmicutes,Bacilli,Bacillales,Family XII,Exiguobacterium,Exiguobacterium sp. U13-1,3,1,T2B5
CP015852.5306860.5308406,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas koreensis,4,1,T2B5
CP018057.10735.12277,Bacteria,Firmicutes,Bacilli,Bacillales,Family XII,Exiguobacterium,Exiguobacterium sp. ZWU0009,182,1,T2B5
CP018057.29712.31254,Bacteria,Firmicutes,Bacilli,Bacillales,Family XII,Exiguobacterium,Exiguobacterium sp. ZWU0009,1,1,T2B5
CP018057.35609.37151,Bacteria,Firmicutes,Bacilli,Bacillales,Family XII,Exiguobacterium,Exiguobacterium sp. ZWU0009,1,1,T2B5
CP018057.490422.491964,Bacteria,Firmicutes,Bacilli,Bacillales,Family XII,Exiguobacterium,Exiguobacterium sp. ZWU0009,123,1,T2B5
CP018057.82154.83696,Bacteria,Firmicutes,Bacilli,Bacillales,Family XII,Exiguobacterium,Exiguobacterium sp. ZWU0009,1,1,T2B5
CP018762.2343163.2344689,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium aurum,1,1,T2B5
CP020466.2292956.2294487,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,5,1,T2B5
CU466775.2.1375,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Phaselicystidaceae,Phaselicystis,uncultured delta proteobacterium,7,1,T2B5
CU917960.1.1307,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,uncultured bacterium,,,1,1,T2B5
CU925937.1.1328,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3,uncultured bacterium,450,1,T2B5
CXWJ01035424.14.1545,Bacteria,Acidobacteria,Subgroup 6,wastewater metagenome,,,,16,1,T2B5
D88521.1.1348,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Agrobacterium agile,2,1,T2B5
DI101361.1.1488,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis subsp. chlororaphis,13,1,T2B5
DM040600.1.1497,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp.,2,1,T2B5
DM169024.2.1458,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,unidentified,76,1,T2B5
DQ017942.1.1487,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rhizobacter,uncultured bacterium,50,1,T2B5
DQ017947.1.1475,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,uncultured bacterium,63,1,T2B5
DQ019165.1.1550,Bacteria,Firmicutes,Bacilli,Bacillales,Family XII,Exiguobacterium,Exiguobacterium undae,17,1,T2B5
DQ019167.1.1550,Bacteria,Firmicutes,Bacilli,Bacillales,Family XII,Exiguobacterium,Exiguobacterium acetylicum,1249,1,T2B5
DQ083100.1.1502,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,uncultured bacterium,131,1,T2B5
DQ130044.1.1416,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured proteobacterium,1,1,T2B5
DQ227338.1.1506,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. DDT-1,3,1,T2B5
DQ246625.1.1513,Bacteria,Firmicutes,Bacilli,Bacillales,Family XII,Exiguobacterium,Exiguobacterium sp. LJ-H,1,1,T2B5
DQ264451.1.1498,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Acidovorax,uncultured bacterium,46,1,T2B5
DQ264458.1.1508,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Acidovorax,uncultured bacterium,3,1,T2B5
DQ264587.1.1502,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Acidovorax,uncultured bacterium,7,1,T2B5
DQ289925.1.1336,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,uncultured cyanobacterium,,,1,1,T2B5
DQ337032.1.1488,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Hydrogenophaga,uncultured bacterium,7,1,T2B5
DQ395714.1.1527,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Acidovorax,uncultured organism,3,1,T2B5
DQ395806.1.1527,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Acidovorax,uncultured organism,24,1,T2B5
DQ395847.1.1460,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Erythrobacter,uncultured organism,3,1,T2B5
DQ395857.1.1455,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,uncultured organism,10,1,T2B5
DQ396099.1.1526,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,OM60(NOR5) clade,uncultured organism,6,1,T2B5
DQ404915.1.1444,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,uncultured bacterium,4,1,T2B5
DQ448716.1.1485,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. CNJ859 PL04,11,1,T2B5
DQ453814.1.1501,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,bacterium m5,1,1,T2B5
DQ497784.1.1410,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,uncultured bacterium,9,1,T2B5
DQ501336.1.1399,Bacteria,Armatimonadetes,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,uncultured Armatimonadetes bacterium,,33,1,T2B5
DQ513035.1.1495,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,uncultured bacterium,2,1,T2B5
DQ659411.1.1434,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Seohaeicola,Roseobacter sp. B11,1,1,T2B5
DQ664243.1.1426,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,alpha proteobacterium IMCC1725,33,1,T2B5
DQ664252.1.1436,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Paucibacter,beta proteobacterium IMCC1718,22,1,T2B5
DQ676337.1.1414,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rhizobacter,uncultured beta proteobacterium,537,1,T2B5
DQ813987.1.1410,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,alphaI cluster,uncultured bacterium,2,1,T2B5
DQ814075.1.1493,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,uncultured bacterium,10,1,T2B5
DQ814158.1.1491,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,uncultured bacterium,32,1,T2B5
DQ814845.1.1456,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,uncultured bacterium,55,1,T2B5
DQ815048.1.1410,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,uncultured,uncultured bacterium,79,1,T2B5
DQ815278.1.1465,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Plesiomonas,uncultured bacterium,3,1,T2B5
DQ816611.1.1459,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,uncultured bacterium,19,1,T2B5
DQ817004.1.1453,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,uncultured bacterium,9,1,T2B5
DQ817054.1.1478,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,uncultured bacterium,14,1,T2B5
DQ817172.1.1443,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Chromobacteriaceae,Crenobacter,uncultured bacterium,3,1,T2B5
DQ817425.1.1453,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,uncultured bacterium,4,1,T2B5
DQ817541.1.1479,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Chromobacteriaceae,Crenobacter,uncultured bacterium,1,1,T2B5
DQ817669.1.1433,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Chromobacteriaceae,Crenobacter,uncultured bacterium,1,1,T2B5
DQ837276.1.1405,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Rheinheimera,uncultured gamma proteobacterium,2,1,T2B5
DQ856527.1.1511,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,uncultured bacterium,3,1,T2B5
DQ984206.1.1506,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas sp. VA-15a,6,1,T2B5
DQ984639.1.1503,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,uncultured bacterium,4,1,T2B5
DQ988325.1.1300,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Hydrogenophaga,uncultured bacterium,2,1,T2B5
DQ990045.1.1494,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,bacterium 8-gw2-9,2,1,T2B5
EF019306.1.1358,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,uncultured proteobacterium,31,1,T2B5
EF020055.1.1380,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,uncultured Sphingobacteriaceae bacterium,1,1,T2B5
EF020098.1.1330,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,uncultured,uncultured bacterium,1,1,T2B5
EF032769.1.1480,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,uncultured Verrucomicrobia bacterium,13,1,T2B5
EF032779.1.1412,Bacteria,Cyanobacteria,Oxyphotobacteria,Leptolyngbyales,Leptolyngbyaceae,uncultured cyanobacterium,,103,1,T2B5
EF111197.1.1232,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,uncultured gamma proteobacterium,1,1,T2B5
EF114435.1.1464,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Mitsuaria,Burkholderiales bacterium MSMB34,2,1,T2B5
EF126235.1.1444,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,uncultured bacterium,,,278,1,T2B5
EF126276.1.1449,Bacteria,Cyanobacteria,Oxyphotobacteria,RD011,uncultured bacterium,,,45,1,T2B5
EF126282.1.1447,Bacteria,Cyanobacteria,Oxyphotobacteria,RD011,uncultured bacterium,,,5,1,T2B5
EF140635.1.1501,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Candidatus Paracaedibacter,endosymbiont of Acanthamoeba sp. KA/E9,9,1,T2B5
EF203200.1.1483,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS 17,uncultured bacterium,,5,1,T2B5
EF217421.1.1559,Bacteria,Firmicutes,Bacilli,Bacillales,Family XII,Exiguobacterium,Exiguobacterium sp. CNU020,3,1,T2B5
EF462354.1.1453,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,bacterium PA23,3,1,T2B5
EF516893.1.1441,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Schlesneriaceae,Schlesneria,uncultured bacterium,2,1,T2B5
EF516898.1.1441,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS 17,uncultured bacterium,,15,1,T2B5
EF520466.1.1492,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Undibacterium,uncultured beta proteobacterium,1,1,T2B5
EF540361.1.1409,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudorhodoplanes,uncultured soil bacterium,8,1,T2B5
EF540362.1.1377,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,uncultured soil bacterium,1,1,T2B5
EF540445.1.1411,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis sp. 1_1K,11,1,T2B5
EF540452.1.1451,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Limnobacter,Limnobacter sp. 9_1V,9,1,T2B5
EF565162.1.1533,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,Candidatus Accumulibacter,uncultured bacterium,4,1,T2B5
EF565941.1.1427,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. 323,2,1,T2B5
EF573970.1.1453,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,uncultured bacterium,33,1,T2B5
EF580965.1.1442,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,uncultured bacterium,,,2,1,T2B5
EF580981.1.1491,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rhizobacter,uncultured bacterium,4,1,T2B5
EF632861.1.1497,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,uncultured bacterium,13,1,T2B5
EF682932.1.1529,Bacteria,Firmicutes,Bacilli,Bacillales,Family XII,Exiguobacterium,uncultured Firmicutes bacterium,2,1,T2B5
EU038058.1.1454,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,uncultured alpha proteobacterium,5,1,T2B5
EU071481.1.1507,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,uncultured Stenotrophomonas sp.,2,1,T2B5
EU104041.1.1455,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,uncultured bacterium,46,1,T2B5
EU104335.1.1454,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,uncultured,uncultured bacterium,51,1,T2B5
EU131006.1.1468,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Sphingomonas sp. BAC84,261,1,T2B5
EU134753.1.1305,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,uncultured bacterium,4,1,T2B5
EU137425.1.1492,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Diaphorobacter,uncultured bacterium,5,1,T2B5
EU158320.1.1511,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. DK6,39,1,T2B5
EU244077.1.1487,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Comamonas,uncultured bacterium,5,1,T2B5
EU266827.1.1498,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Acidovorax,uncultured Comamonadaceae bacterium,1,1,T2B5
EU283393.1.1453,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Comamonas,uncultured beta proteobacterium,7,1,T2B5
EU290160.1.1466,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,Roseomonas frigidaquae,1,1,T2B5
EU340152.1.1348,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudorhodobacter,uncultured bacterium,1,1,T2B5
EU340177.1.1363,Bacteria,Cyanobacteria,Oxyphotobacteria,Leptolyngbyales,Leptolyngbyaceae,Leptolyngbya SAG 2411,uncultured bacterium,275,1,T2B5
EU376235.1.1483,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellula,uncultured bacterium,4,1,T2B5
EU420063.1.1403,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Duganella,Massilia sp. GFC-22,2,1,T2B5
EU429484.1.1445,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudorhodoplanes,uncultured bacterium,12,1,T2B5
EU429496.1.1463,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,uncultured bacterium,69,1,T2B5
EU429500.1.1487,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Hydrogenophaga,uncultured bacterium,19,1,T2B5
EU431690.1.1491,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Dinghuibacter,uncultured bacterium,422,1,T2B5
EU431696.1.1505,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,uncultured bacterium,3,1,T2B5
EU434550.1.1464,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia,2,1,T2B5
EU488698.1.1503,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas veronii,31,1,T2B5
EU536662.1.1376,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,Sporichthya,uncultured bacterium,28,1,T2B5
EU537193.1.1403,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,uncultured bacterium,1,1,T2B5
EU544827.1.1474,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,OM60(NOR5) clade,uncultured gamma proteobacterium,1,1,T2B5
EU589279.1.1511,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,uncultured soil bacterium,1,1,T2B5
EU589298.1.1457,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales Incertae Sedis,uncultured,uncultured soil bacterium,67,1,T2B5
EU589315.1.1473,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,uncultured soil bacterium,1,1,T2B5
EU639061.1.1361,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Acidovorax,uncultured Acidovorax sp.,2,1,T2B5
EU639215.1.1369,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,uncultured,uncultured Comamonadaceae bacterium,3,1,T2B5
EU662529.1.1510,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,uncultured bacterium,5,1,T2B5
EU662624.1.1495,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Rheinheimera,uncultured bacterium,5,1,T2B5
EU662640.1.1461,Bacteria,Bacteroidetes,Ignavibacteria,OPB56,uncultured bacterium,,,214,1,T2B5
EU681008.1.1489,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. W15Feb25,177,1,T2B5
EU714355.1.1468,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium aurum,15,1,T2B5
EU715315.1.1502,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,uncultured bacterium,1,1,T2B5
EU753671.1.1494,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,B1-7BS,uncultured beta proteobacterium,,27,1,T2B5
EU753673.1.1495,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,B1-7BS,uncultured beta proteobacterium,,14,1,T2B5
EU769147.1.1444,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,uncultured bacterium,1,1,T2B5
EU799951.1.1499,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,B1-7BS,uncultured bacterium,,91,1,T2B5
EU803844.1.1507,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,uncultured bacterium,,13,1,T2B5
EU805179.1.1493,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Limnobacter,uncultured bacterium,6,1,T2B5
EU834269.1.1384,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas vesicularis,4,1,T2B5
EU841485.1.1443,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Rheinheimera,Alishewanella sp. 205,8,1,T2B5
EU870505.1.1489,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas sp. Sua-BAC009,1,1,T2B5
EU979044.1.1489,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,uncultured,uncultured Bacteroidetes bacterium,1,1,T2B5
FJ002203.1.1441,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Paralia sulcata,,,1,1,T2B5
FJ002217.1.1441,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Amphora sp. C10,,,21,1,T2B5
FJ152803.1.1455,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales Incertae Sedis,Bauldia,uncultured bacterium,6,1,T2B5
FJ167451.1.1443,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudaminobacter,uncultured bacterium,4,1,T2B5
FJ191487.1.1392,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,uncultured Sphingobium sp.,3,1,T2B5
FJ192073.1.1455,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Delftia,uncultured Delftia sp.,11,1,T2B5
FJ192459.1.1420,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,uncultured Mycoplana sp.,4,1,T2B5
FJ192802.1.1498,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,uncultured Stenotrophomonas sp.,17,1,T2B5
FJ193521.1.1449,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,uncultured Sphingobium sp.,6,1,T2B5
FJ200406.1.1509,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. 3019BRRJ,4,1,T2B5
FJ204424.1.1335,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,groundwater biofilm bacterium M1,1,1,T2B5
FJ208805.1.1377,Bacteria,Planctomycetes,OM190,uncultured bacterium,,,,3,1,T2B5
FJ230895.1.1453,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,uncultured bacterium,,1,1,T2B5
FJ269076.1.1495,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Methylibium,iron-reducing bacterium enrichment culture clone HN119,3,1,T2B5
FJ347759.1.1426,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Chitinibacteraceae,Deefgea,Deefgea chitinilytica,12,1,T2B5
FJ393111.1.1492,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Acidovorax,uncultured Comamonadaceae bacterium,2,1,T2B5
FJ432464.1.1258,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,uncultured bacterium,1,1,T2B5
FJ437983.1.1416,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,uncultured bacterium,1,1,T2B5
